-43.6347,53.1017
-43.4313,33.5843
-40.1084,43.0704
-38.7429,45.0869
-39.6453,33.9477
-36.2923,42.7351
-43.7595,43.7883
-44.5297,51.5121
-43.8059,43.8994
-43.7956,41.0788
-43.3910,47.1807
-33.7983,41.5331
-36.1654,45.2352
-47.6873,42.3752
-37.1249,43.5426
-37.9611,52.6510
-51.6756,45.7165
-35.2104,46.8494
-35.3564,39.3704
-45.4745,46.0411
-35.3930,41.4936
-40.5540,42.3045
-36.5173,34.6022
-48.8312,42.4532
-40.2168,41.6090
-36.3230,49.5642
-46.4792,52.5010
-40.1225,39.2967
-37.0455,44.7135
-37.1147,45.5374
-39.3155,42.8060
-46.1265,39.7534
-43.3661,45.4963
-38.1202,45.8904
-36.7816,45.4951
-44.3680,47.9024
-42.9930,49.0918
-37.7193,44.7949
-37.8590,48.3952
-43.7039,56.3361
-40.0762,50.4937
-39.6510,49.0416
-39.8047,54.0830
-42.7197,43.0026
-32.9262,52.3182
-41.2496,42.9398
-42.6287,43.5641
-42.5724,50.9954
-44.0916,50.0469
-41.8720,46.2366
-35.6069,40.6882
-52.0367,52.6753
-36.2654,52.2548
-43.8249,47.9850
-45.3792,47.8410
-29.6733,57.1265
-45.0652,36.2712
-46.8878,44.8043
-40.1010,48.0781
-55.6139,49.5598
-42.5557,48.5048
-47.5360,41.7680
-39.7273,45.8010
-42.2880,43.7714
-38.3049,47.2891
-36.4556,47.9961
-43.2074,42.8844
-42.3861,49.3004
-36.7007,45.9987
-43.1636,43.8263
-41.6959,40.7536
-40.8500,38.9342
-43.2000,42.1324
-46.0312,52.5113
-32.7334,47.6257
-43.8997,34.7601
-33.6416,40.9383
-42.1895,39.8936
-40.9689,51.2990
-37.7636,49.4654
-45.6650,46.6618
-43.8973,47.4199
-43.1874,49.8828
-44.2496,56.4318
-52.0888,43.6692
-35.5418,48.4023
-39.4313,57.5195
-38.6111,43.5901
-48.4343,47.8890
-47.9964,58.8040
-42.8723,40.7812
-34.1222,44.3499
-37.9626,38.0675
-36.7032,43.6970
-41.3541,45.7044
-39.9763,39.3248
-42.1789,43.5377
-38.7915,44.8391
-37.9545,45.1112
-42.2783,48.7857
-28.4230,40.8367
-45.3649,46.7764
-35.1566,36.9737
-31.6657,45.6155
-40.1822,46.6066
-46.4736,47.4967
-43.3464,43.4482
-37.3358,35.3729
-38.0287,38.8877
-38.9263,41.2862
-42.7741,45.6701
-42.1744,54.3417
-44.0301,48.6295
-40.1312,47.8985
-48.6216,44.9161
-43.8675,52.6419
-40.6923,40.3127
-40.1128,53.5589
-44.2388,47.2145
-38.9051,48.0158
-49.8074,36.0725
-35.7283,38.6526
-40.9807,47.7889
-41.5494,49.6160
-42.9159,48.2359
-42.3232,49.0130
-47.1108,51.3384
-41.5768,50.6585
-41.0207,41.4046
