56.0718,43.5752,-70.9217,79.1499,30.0553
-20.6521,-55.6942,-59.0875,-11.7962,80.1532
61.2105,-17.3736,28.8176,-82.3837,-65.7246
42.1308,13.2766,-59.3220,74.1290,-20.5587
77.7869,4.4997,43.7645,37.5401,74.9007
-39.3981,-12.4630,65.5849,33.9917,-0.4791
6.4023,-39.9315,7.9949,-54.6076,-79.6247
-61.5658,-3.4009,-73.3432,-47.7581,-86.5552
90.1989,-18.4602,19.9624,8.6597,-34.8961
-46.6367,-57.8046,68.2264,9.7202,77.8875
82.5839,-66.8097,33.3087,5.4139,36.5974
-36.1730,-40.1984,-26.6247,-99.2069,33.6386
-91.6633,10.9676,-74.4944,33.7705,58.2773
95.1598,-76.8570,-95.0928,41.2683,83.0051
0.2659,-82.2489,80.3509,-29.2813,93.7785
10.5491,86.1374,0.1758,-91.6534,-64.2454
24.0212,-39.4667,-39.0403,28.1245,20.9303
74.4754,7.2258,70.5411,-61.9597,-53.4427
39.7116,31.8573,11.0903,13.1570,-36.0086
-49.7589,-58.7814,94.6305,-31.0797,-18.7382
-90.9234,-10.2224,-91.8911,-12.9966,27.9181
-47.3376,47.7267,30.7850,-21.7126,-13.5816
-1.8229,88.3696,61.3791,-64.4645,-25.9572
68.4062,13.1268,22.0126,22.5769,45.7378
-88.3715,-82.1299,99.4139,-22.4845,74.0497
80.0837,-57.9243,-2.3713,84.1388,25.1960
0.9275,2.3603,11.9725,-0.5847,-56.9500
-36.9920,67.4209,-95.4625,24.4823,-96.8749
56.1606,96.5822,-83.6707,-28.4906,-34.7920
61.8639,-49.9191,-40.7785,89.4839,-76.8805
45.3308,-3.3106,10.5515,27.0727,32.8569
-97.0223,7.6607,-94.9347,68.1777,44.7255
65.3881,-73.9811,-57.6482,45.1375,-83.4999
97.7586,-25.7792,14.6944,-53.2637,-83.3730
46.2928,-38.2363,75.2324,-48.4181,4.3661
40.1537,-80.0483,67.9952,46.5395,-25.4834
-67.2542,30.8601,-5.3567,19.9774,-1.0030
44.9323,-13.2277,-70.8367,-77.3866,27.9260
-77.7339,40.2476,-45.5558,99.4891,69.0051
-27.2071,-34.1135,-95.7606,-98.1990,75.5969
97.4755,94.2647,-25.3016,93.8273,11.9681
-83.6890,19.4190,43.4165,82.2483,-60.9726
42.3331,-87.3564,-94.3820,91.6603,-95.9222
-99.2783,2.7994,69.1012,-97.4842,-57.6812
-24.7457,-0.7235,70.4354,37.8204,3.6338
45.0257,-19.2259,71.5885,78.5294,1.2787
-81.8181,-9.3125,65.6972,-16.8880,-72.5387
-70.6498,13.9617,-32.3148,22.1220,56.4926
59.6580,32.5863,-85.1225,-91.6294,-34.5536
-27.8137,-11.4107,-61.4086,-7.4933,-27.3216
1.5828,97.6203,-51.9303,15.2571,-90.3803
99.9036,31.9165,-18.9279,-56.6592,-40.6868
-87.9096,-36.5641,39.0177,-22.2129,64.9455
32.3529,6.7202,54.6036,-7.3572,14.1144
-72.4205,24.4696,45.8393,-9.3202,-90.6690
-19.4366,-71.0609,21.1963,51.5667,19.6777
