91.2458,-91.2458
-44.6503,44.6503
48.3198,-48.3198
78.8048,-78.8048
-4.6348,4.6348
54.8573,-54.8573
-90.5656,90.5656
-81.9726,81.9726
70.8043,-70.8043
13.4674,-13.4674
-2.0254,2.0254
30.0142,-30.0142
-40.7686,40.7686
-45.8995,45.8995
71.9241,-71.9241
26.1425,-26.1425
-12.4562,12.4562
91.2081,-91.2081
80.3966,-80.3966
36.5892,-36.5892
35.2848,-35.2848
-65.3192,65.3192
-71.3334,71.3334
11.1836,-11.1836
-60.4535,60.4535
95.9826,-95.9826
-94.9470,94.9470
96.4904,-96.4904
-62.6402,62.6402
77.0247,-77.0247
-65.0320,65.0320
-75.6594,75.6594
-47.0410,47.0410
13.5149,-13.5149
13.3999,-13.3999
-15.6772,15.6772
74.1084,-74.1084
-96.3471,96.3471
82.0526,-82.0526
-31.8665,31.8665
73.0195,-73.0195
-92.8625,92.8625
34.8656,-34.8656
-20.1103,20.1103
23.2905,-23.2905
-71.0704,71.0704
-85.6791,85.6791
-45.3468,45.3468
13.6544,-13.6544
65.1102,-65.1102
93.6659,-93.6659
90.6872,-90.6872
-10.6340,10.6340
-46.9421,46.9421
-8.5220,8.5220
59.7843,-59.7843
-18.3885,18.3885
86.9317,-86.9317
-82.8949,82.8949
31.4469,-31.4469
-43.0754,43.0754
20.2992,-20.2992
88.5560,-88.5560
19.4257,-19.4257
43.4637,-43.4637
98.4441,-98.4441
-71.9686,71.9686
71.9155,-71.9155
-50.9830,50.9830
-52.8619,52.8619
-18.4244,18.4244
98.7726,-98.7726
-25.1415,25.1415
4.7815,-4.7815
53.2748,-53.2748
7.9449,-7.9449
-4.1298,4.1298
-50.2608,50.2608
-66.6281,66.6281
-94.7175,94.7175
-75.4303,75.4303
-58.0535,58.0535
13.7009,-13.7009
-2.1244,2.1244
71.1111,-71.1111
-64.4551,64.4551
54.7149,-54.7149
-99.4186,99.4186
45.2586,-45.2586
83.6754,-83.6754
14.0148,-14.0148
-1.9080,1.9080
87.4993,-87.4993
94.1196,-94.1196
28.8616,-28.8616
-49.6837,49.6837
48.8446,-48.8446
64.5440,-64.5440
-65.0089,65.0089
-33.0400,33.0400
72.3176,-72.3176
-93.6688,93.6688
73.9419,-73.9419
-51.7410,51.7410
83.3874,-83.3874
65.3361,-65.3361
-64.9007,64.9007
63.7292,-63.7292
-7.8412,7.8412
61.2819,-61.2819
55.0832,-55.0832
68.8967,-68.8967
-93.1945,93.1945
96.8377,-96.8377
20.2068,-20.2068
-59.2370,59.2370
23.0976,-23.0976
-74.8068,74.8068
56.1941,-56.1941
-15.3681,15.3681
-85.9088,85.9088
-75.9370,75.9370
-41.1399,41.1399
37.8943,-37.8943
62.1954,-62.1954
-10.1537,10.1537
33.0923,-33.0923
63.7385,-63.7385
-37.1010,37.1010
-91.7582,91.7582
-93.8131,93.8131
91.1781,-91.1781
86.0661,-86.0661
-31.1608,31.1608
-83.2434,83.2434
-70.6102,70.6102
-73.1000,73.1000
-58.2720,58.2720
25.1374,-25.1374
-22.4908,22.4908
71.0804,-71.0804
95.7435,-95.7435
20.8656,-20.8656
-3.5335,3.5335
0.9244,-0.9244
54.8269,-54.8269
-5.7253,5.7253
-92.7493,92.7493
-37.2710,37.2710
46.1976,-46.1976
-14.7959,14.7959
78.1335,-78.1335
11.7320,-11.7320
85.7562,-85.7562
65.0038,-65.0038
-98.5333,98.5333
17.1085,-17.1085
-26.9510,26.9510
19.7144,-19.7144
-70.8275,70.8275
-31.0083,31.0083
-82.2849,82.2849
43.8123,-43.8123
-64.9996,64.9996
91.4853,-91.4853
-69.0687,69.0687
-57.5664,57.5664
-84.8499,84.8499
-2.2800,2.2800
-95.6090,95.6090
42.2658,-42.2658
-38.3155,38.3155
-0.5998,0.5998
31.8950,-31.8950
-61.7436,61.7436
-15.5261,15.5261
11.3466,-11.3466
-66.4242,66.4242
44.8536,-44.8536
-90.5024,90.5024
0.6199,-0.6199
77.3668,-77.3668
-50.6572,50.6572
62.4970,-62.4970
29.5727,-29.5727
96.4895,-96.4895
92.8951,-92.8951
42.2546,-42.2546
-69.5576,69.5576
-83.7037,83.7037
23.6188,-23.6188
-90.2779,90.2779
-32.3885,32.3885
