16.4432,-1.8819,99.5373,72.9046
21.0516,85.1507,-70.6663,33.5042
-62.5324,-75.9002,79.8561,-4.4387
79.3042,-15.5636,-41.0230,19.5044
-70.5500,-63.6300,-11.4540,-81.6292
-64.2088,-9.9844,-34.8578,-82.7631
-86.5591,19.8765,31.9554,66.1876
-11.7238,72.9966,17.0330,-8.2517
3.4404,-22.1109,19.6480,-80.4103
-4.0114,7.6902,-12.9011,-82.8992
-15.0926,53.9511,8.5008,66.0429
52.4851,88.5663,65.8321,-4.2837
-71.2178,13.9714,61.2215,8.7443
-74.9788,5.5084,-15.3014,27.6690
-31.0584,-9.4536,-28.3937,-51.2386
47.8538,47.2082,10.0288,-38.8971
59.1979,85.4450,53.7608,83.5273
-35.8892,6.9234,-58.9309,-4.1786
25.2183,21.3272,-48.5254,-77.3458
92.2822,73.3686,48.3609,89.5828
70.8138,-20.8783,53.1272,-17.1129
-26.6640,71.2949,99.8308,49.2573
-37.7740,21.5765,22.7559,5.1036
92.0719,67.0210,14.2061,-42.6202
32.4998,60.2622,-55.5553,24.3509
4.3626,-83.9933,-68.3528,94.5073
21.0502,-91.5248,79.1269,-15.6886
-72.2612,59.6915,60.1748,60.8692
-56.2080,89.1444,3.2862,-74.2654
-2.7185,-2.9869,17.6849,-85.4045
79.6700,97.8275,66.8375,-90.0521
-94.0628,14.5321,63.6672,-88.6271
-72.6695,54.8511,-17.1449,-39.7587
82.1554,2.2548,-56.5719,-37.3549
64.1855,14.4820,-46.3951,88.4464
-27.1361,-90.1676,-3.4929,39.2255
-82.4252,-32.6340,56.6370,27.5346
81.9140,-59.2731,75.3278,31.9515
-38.0667,-15.5255,-17.1829,-44.0190
91.3193,26.7332,-37.6620,-92.6234
15.6034,70.2528,-0.6399,-92.4052
-27.2776,-82.0266,87.0566,31.4104
-50.0008,32.7371,-28.5846,44.8737
-69.2855,38.6464,66.8875,27.4078
-83.4534,82.3376,-78.9848,-12.7139
25.0484,-67.7332,5.1877,54.1020
29.5097,-68.4182,-0.7705,-68.1153
-1.2669,45.9221,56.4473,-39.8587
-0.8884,32.1658,98.3554,18.9096
68.6060,-75.9933,-93.4560,-21.8075
49.6063,97.1946,-26.6998,-0.9921
-89.2645,-35.5497,71.9007,-4.9194
41.4398,-86.7019,29.4458,0.6088
59.9686,-46.7093,2.1670,-1.5590
48.6959,-62.9908,81.5636,47.2498
95.3456,-94.8751,95.7743,88.6935
46.2071,31.7532,80.8574,-13.5324
7.6810,80.3126,-82.9621,-71.1767
89.4693,85.6186,45.6801,-52.0360
55.7947,-16.1365,-88.9090,-72.5647
31.3323,-26.1127,27.2823,-62.4896
13.7934,57.8930,-25.1951,2.3869
-96.8669,-39.2914,62.8420,-10.9891
-3.5447,-2.7843,9.5446,82.3173
54.3805,78.1980,-58.5425,6.1842
-97.5574,45.1656,-20.9102,0.2740
-37.3362,89.9463,-93.9999,-74.2819
-18.7260,13.2910,19.8682,-48.7137
19.3388,-34.8253,-8.5341,93.1703
-77.4847,-2.3229,67.4794,36.7592
37.1814,37.5014,-91.5891,-93.6864
-39.1078,60.9427,23.8104,-42.1667
37.7449,-26.2478,83.4438,93.5698
-75.6129,-50.5611,-19.2519,-73.5280
-14.3442,63.2996,-45.2605,-82.7185
-59.5098,18.2441,61.1018,-63.4581
-82.5135,-39.1325,27.1943,-17.7156
34.1617,21.0303,39.7576,30.6334
4.8982,13.9269,56.3226,33.0421
-91.4056,31.8377,83.6935,-77.4698
-96.4600,22.8871,-55.4450,46.7994
71.5775,-41.8521,-6.4886,-75.7123
-70.4028,-68.0917,49.1965,-29.9232
-89.0688,-93.5849,-70.9579,-46.9274
-32.9177,44.5755,44.6335,88.1301
-90.3153,37.1485,-86.1427,39.1116
71.5074,21.6843,-83.1493,-81.4569
2.3385,52.5079,-76.7106,-58.0474
-73.5438,-83.5239,-98.4149,-57.5973
1.1581,-27.5658,-47.0734,-42.2983
51.2242,40.8913,-60.2361,-96.0961
83.1703,26.2436,60.0004,78.4180
-14.0580,57.1615,-69.3491,49.5997
-34.6571,-67.8721,-38.6704,-44.5863
4.0981,56.6688,62.9848,-66.5608
78.1103,-28.5628,-94.1833,55.1608
-90.9812,-45.3095,-84.4378,24.9809
56.8916,26.9234,92.6590,41.1986
-66.8681,80.4650,6.4003,38.5211
-53.6884,-35.8559,20.0965,-32.0944
89.8606,65.8406,-44.6595,-23.0207
16.9707,84.8287,28.1513,73.8011
94.7126,-95.7104,60.0277,65.0537
56.1273,-49.7145,-91.7312,69.0479
-63.3898,-8.9732,-23.5349,72.4138
-2.7873,23.1737,-0.7471,66.0324
-29.0698,-52.8745,-95.3432,59.7193
82.5373,33.3392,-86.0902,-69.0187
-71.6730,-69.4380,88.8258,2.5611
26.7996,-63.8664,35.6610,-30.4237
-70.3073,88.2698,56.4768,-62.0890
44.6394,-96.1661,-23.4720,-35.4812
-99.4469,40.7196,7.9132,-85.2516
-1.4306,54.0034,-0.7146,-77.0080
99.8745,-98.9456,84.5091,-54.4609
-63.8689,-3.4744,41.9694,14.0095
76.1408,-76.4607,17.4635,3.6633
-1.0392,81.7338,-7.1448,2.4501
-88.3253,18.8647,-97.1237,-86.1224
-83.8775,-24.9837,20.1962,60.8182
-70.8789,5.6524,48.3767,-20.2037
-22.7762,77.1157,-36.3903,-87.5944
-93.3803,84.7524,-76.5718,-17.3129
9.2765,90.5228,-58.6898,91.0766
70.9642,-25.6917,-47.1864,-72.0407
25.3289,-55.1955,53.0871,11.9944
32.0833,74.6204,-96.8586,56.3099
96.2288,45.0317,-49.7022,21.8039
-13.8614,88.8383,-38.8224,-24.2106
45.9218,34.6397,48.5684,46.1205
20.9611,-57.2034,91.5630,-85.7393
23.2079,-6.7223,8.5802,-31.6077
-51.6100,-39.8217,-60.9555,-68.6891
-86.9965,32.3734,84.6113,14.2202
-82.7020,-19.9486,96.3580,6.8298
