10.2197,36.3863,8.8765
-15.8281,53.6805,74.7051
2.8255,90.5187,24.8232
78.7928,-47.7272,65.4212
-0.5554,33.6145,-27.1763
19.0520,-68.4927,38.0766
-13.8610,-54.7055,-99.4788
0.4185,-62.4326,-78.0425
27.7449,-12.6208,47.8543
42.2258,-63.4948,19.7519
-25.6493,51.3008,-77.0449
-36.8852,72.5454,-36.7089
30.7228,71.3545,37.6483
-42.1572,86.3131,-58.5001
-30.7498,44.4609,-24.2545
-2.0250,-97.6541,78.5900
65.3668,-43.7891,-38.3874
-16.2650,-49.5338,60.4975
71.7626,32.0605,-6.0570
-44.6449,99.7823,27.2261
25.5691,36.0306,-83.3950
-20.3378,-71.6145,83.4457
46.5777,-60.8897,-66.4154
-77.9575,88.8580,-46.3641
-48.7478,-61.7614,49.7643
95.3781,56.2080,-30.2077
-20.9086,-53.7448,71.4669
45.3029,-28.7284,-1.6310
30.0752,-40.3138,2.8045
-35.6256,19.7763,-5.0912
-59.3324,-4.3220,32.1444
-91.1649,-74.5386,-15.7057
67.5848,-96.2006,24.6879
55.1490,51.0646,77.7102
-66.9728,76.9354,73.2543
78.7968,-22.9933,36.0284
-68.2225,75.6898,49.4673
57.5175,-5.7279,90.2440
28.9965,-38.9489,-19.3190
87.9964,33.1644,58.7912
-95.0038,75.4742,-8.7852
-94.6553,0.2599,-96.8425
12.5060,51.2110,-83.6124
28.4269,-15.3279,-59.4373
72.3333,29.8794,7.5217
37.4398,44.4457,-62.7266
11.0928,57.0547,76.5869
-30.5291,-25.7717,74.3599
15.6892,33.5735,-93.4873
87.0650,-80.8109,10.1081
-22.7543,7.4988,47.8334
68.0553,-8.0787,-63.1629
-32.0646,-94.0974,61.2206
78.5978,-86.5568,75.8272
32.8752,25.9642,28.1334
19.3421,1.1848,-5.3254
89.6229,-21.5230,69.2791
-53.1384,-25.5618,-52.1533
84.6548,-24.9997,30.3474
64.6545,5.5533,29.8608
43.4435,-0.6494,33.2682
-69.0169,-22.1392,-31.9273
60.1064,-37.4733,-5.6299
19.7895,90.0085,-29.7815
-2.7273,-0.9154,-22.5503
37.4607,-10.6657,-90.2087
-96.9837,87.0985,98.2469
-79.9255,-65.2523,-5.7998
-67.8677,-82.4666,33.5630
-19.2993,-85.9235,-53.0118
-55.6702,44.2756,54.8410
90.6793,-73.9270,-57.2022
-0.1703,-99.3252,32.0816
-6.4771,-16.1868,91.3334
-41.1039,-97.2465,10.8589
96.3269,-73.4300,-33.0514
-94.9656,67.4918,-14.9969
66.1312,30.1285,-70.8235
78.1689,4.0392,-56.2881
-3.8743,-76.3093,-68.5648
8.5586,-84.1917,-12.6109
-77.9534,39.2788,-27.9543
14.3364,57.0699,-80.5941
-39.7826,-84.5065,58.5425
12.6327,-82.4660,23.5330
-44.6206,50.6628,89.6848
-68.4861,-80.2393,-26.1768
-53.5126,46.5724,86.3085
-46.7480,67.0645,-71.3701
64.5110,-11.6853,39.0567
10.7015,-28.7233,82.5039
-0.2331,29.2288,13.1091
-51.2729,27.6119,-69.9411
31.2864,-85.5228,-39.7127
-75.1761,-58.1507,-82.3895
-27.9857,-78.8746,9.7102
-79.8328,-99.1896,-25.0811
5.7549,-30.7747,31.4620
68.7722,28.5097,-43.2542
-66.9710,94.4717,95.0470
-23.6390,-77.2227,-64.5685
11.3463,-31.7167,-17.2034
-21.4865,-47.9952,70.5646
59.5702,-91.6266,-70.0798
-42.9014,-46.6729,4.6820
-84.5885,-66.2758,-52.9850
70.6743,91.4408,-94.3541
-2.6525,2.6945,43.7576
18.9083,37.0380,-25.4565
-85.7063,-42.7954,60.1237
-77.4446,1.5764,77.7074
0.9254,-27.4684,-41.5073
-61.6073,61.9294,87.9475
95.1967,-21.2048,72.7329
-22.6614,-98.6502,-86.2112
98.9831,80.0610,70.1913
61.9608,-7.1230,-52.9990
4.6038,13.4335,-36.1619
-78.9949,-90.8731,-19.5811
-6.0354,53.3490,-39.2508
-76.2601,-92.3377,51.4271
98.4952,79.1652,-56.4747
-51.9438,20.5973,85.5466
-21.5403,72.0967,64.4340
-98.6125,26.4994,-94.1563
-99.5778,-59.8693,-1.1838
22.6211,-55.8655,12.6566
-66.8854,23.5642,43.7322
-49.0475,-26.6383,-48.7527
-21.9039,-26.7621,59.2913
73.3143,-56.7248,-94.7345
31.9987,51.5812,-48.7436
-44.0075,7.3646,-16.3982
-19.1468,38.3750,-36.9011
-18.1040,13.9271,-37.3929
73.7259,-90.6554,55.3251
-1.5646,53.1871,15.2306
-61.2566,-20.4645,-11.1339
-63.1702,-5.3453,82.4774
45.4360,-54.7160,37.7964
-42.9106,-24.0464,80.7848
57.2786,-8.8998,-96.3656
-70.5257,-47.6383,-49.0108
0.2578,70.7379,-5.2520
32.9145,45.3385,-7.8839
53.6082,-84.8354,63.9351
-59.4726,-0.8485,-93.0174
-60.1511,9.4210,-37.3550
8.8215,-35.5175,6.6304
65.4765,90.4679,30.5192
-88.3282,28.5578,-18.4994
22.6899,-96.2969,57.1866
98.3418,56.1378,20.7048
94.5779,87.0390,-41.2706
-49.0299,-6.5958,-50.2499
72.1026,20.4596,81.5348
91.5338,77.9724,-47.6276
-29.6490,70.0761,46.5092
-99.0318,-20.7449,26.7656
49.5288,-81.1176,11.1688
-91.5556,48.9480,-39.3672
0.0735,-89.5887,64.6671
-12.0708,97.1916,90.3414
43.3621,26.4876,-23.8357
16.1868,2.1620,-94.2400
-84.6435,-22.3793,-72.3117
75.0493,-2.6017,-46.8325
30.5901,8.1951,87.0239
-39.3327,-36.2101,17.3638
1.8715,-79.2556,95.4014
-16.5141,-87.2667,-19.2352
92.4180,77.7907,2.6574
-81.4597,55.2879,20.0299
-25.9820,-84.0749,49.6189
70.9366,-69.4872,46.8664
-46.4790,-2.1283,54.5729
-58.5204,42.4618,13.5676
33.3643,40.9050,-76.5376
-52.5246,0.3161,-49.7228
86.0442,-6.5269,-71.9467
-92.1459,36.9688,-47.2102
23.4801,42.1648,8.9786
-42.9126,-82.9591,-41.7275
56.4364,37.8146,47.3724
64.7054,67.5763,7.7074
-76.1171,73.8694,-31.7494
41.8304,97.0141,8.5742
73.6904,63.0654,-31.7419
74.2280,1.6106,26.5125
41.0277,79.1860,-22.2101
-86.5129,79.2619,57.1229
73.9610,45.1027,31.4243
-29.0990,80.0270,9.4002
92.9917,-52.9318,-18.3504
-11.2735,83.8819,93.9172
-30.9670,29.9323,-88.2816
49.0289,-18.6569,-77.0106
24.0036,39.4939,26.1681
20.3874,49.4447,27.0567
26.6467,18.2896,-45.8462
49.6169,33.0572,19.5513
54.4230,19.7354,7.6636
-98.4892,74.1457,16.9218
90.7380,99.2711,68.2234
-77.7342,87.6474,11.6893
-79.6132,-76.9696,-51.9873
-94.2291,37.8155,74.3702
78.5924,-15.0995,-54.6132
98.1231,32.5493,-21.2769
61.2494,-50.8842,51.5836
-24.8952,93.4967,-58.7318
-41.2150,57.4544,75.2717
-2.9660,-88.3484,66.2633
-65.2009,-97.1259,-90.6548
95.8649,-8.7680,11.6324
86.3292,53.1392,13.3413
39.7906,-81.5795,13.0515
-52.7756,-97.1277,-75.1826
-41.5230,-15.9353,-93.9787
-23.5591,2.3384,9.5550
26.2658,-90.5924,88.8357
54.8455,26.3992,80.7117
-93.6798,-71.7824,85.0792
40.7766,52.4382,-29.2636
-10.8191,-64.5582,-61.7462
40.2425,94.1716,46.5539
-80.2611,69.8646,89.9061
30.4906,38.1828,44.5196
-38.6027,67.4677,-21.1521
-33.3693,-64.2968,22.5216
-30.2380,-40.6655,33.5095
-21.3046,-64.7713,-27.4857
86.9429,-43.9678,-68.6698
-6.6341,40.8862,-92.4099
-15.5352,94.7801,74.8824
15.3823,-26.8773,-89.9716
-61.2385,64.9442,28.4074
43.0975,51.2321,-90.6193
-82.4887,5.9182,99.7893
-64.8940,86.6067,97.2871
-3.9348,54.4768,18.5926
-36.8620,50.7831,86.6210
39.5945,-96.2605,48.0556
82.8252,66.0294,76.7819
-79.2527,-42.0002,-13.3099
99.9966,-84.2185,-85.7602
27.3821,-78.4816,-38.2344
-95.0689,72.3532,69.7516
-12.3169,-40.3763,46.1779
-60.8130,-44.8393,12.8698
71.5727,-24.9794,-44.4752
-7.1784,13.5819,66.0802
87.7347,93.0594,-14.8121
-32.1936,-95.0032,1.2310
-85.4467,-81.4050,80.5312
39.6511,26.6028,-91.6797
18.1350,-44.5436,-4.0045
23.3556,22.4130,-7.0328
15.7496,-84.6764,70.9811
72.5982,-79.6291,-39.1157
-65.7780,73.4946,-93.5108
-49.7477,52.8631,70.1536
-66.8136,47.8614,-71.4739
5.3524,-59.7611,4.7202
-93.7877,-20.2907,4.0561
-1.9403,78.6441,-26.6228
-64.7851,-62.1353,46.8999
10.2338,-39.5231,33.9799
-67.0852,87.2888,39.0418
-25.0866,70.3486,-36.1655
-16.8106,-10.7738,34.3375
-50.1063,-56.5974,88.6782
30.3234,92.5870,-90.7033
35.1990,78.5824,-64.4745
97.2481,-82.3556,-45.5239
-99.5482,13.2921,-81.7212
50.6878,-26.3908,-60.6507
-15.1332,-61.2265,-20.8155
-7.7990,-85.1324,9.6136
29.3634,-4.5052,51.0010
15.4893,-25.6461,-15.5222
53.0099,-75.8565,64.8711
81.8866,-95.1972,38.7701
62.4887,88.6806,33.4482
-17.5390,5.1488,89.5252
-80.9223,-72.0833,-80.2535
-32.2991,76.3756,-55.4277
-86.0409,29.4028,-5.4969
-28.3928,98.7862,-58.5361
-70.3257,75.0135,72.7118
-16.8972,-39.8163,50.1690
-28.7189,-2.7000,-82.5105
-62.6573,19.5333,28.5216
45.8612,-80.4821,-95.5325
-87.5068,-91.4800,68.4824
12.6093,83.0521,10.8747
-58.9086,42.0395,70.7443
82.2650,41.7603,-87.8015
80.5611,70.1949,10.6182
-5.5719,50.0716,74.8447
51.9449,44.3145,-91.3776
14.1442,-99.0994,-7.4475
-89.3598,72.3924,79.1284
97.3950,32.4924,-99.6851
87.2436,-23.5174,83.6777
58.1009,12.9635,68.1228
-91.5605,-27.6898,-79.0188
-56.7858,-84.6980,4.0354
-17.8307,29.9435,-21.9601
-45.6330,84.6804,-84.6703
-70.6762,55.6925,86.0445
-67.8867,42.6465,-73.9468
72.8460,-40.8915,77.8608
-2.0777,-41.2539,23.0281
-15.7466,-71.9601,50.8098
87.7432,64.4755,-13.7769
-88.6758,-21.1829,36.4695
-78.4584,51.1054,4.1335
33.5467,-7.2923,-56.2835
38.4233,-75.6244,40.9538
5.1828,7.7592,-75.0731
14.2999,-86.8445,3.7851
6.0253,24.5582,24.8155
-89.1220,11.4706,-97.2920
32.3327,54.9761,-11.5136
24.1319,-95.0383,-90.4392
-94.1069,59.7416,77.6982
-50.7243,-2.5001,15.6545
15.2102,46.0126,81.5616
61.7203,-64.8752,12.5891
-95.8842,48.9100,44.1821
62.6008,-58.1228,-5.0441
49.4066,34.5476,3.3821
-25.9303,-55.3776,92.2892
33.3570,-11.4101,-60.1547
-55.3886,60.9066,-95.7174
99.8641,-24.5121,-48.0048
-70.1907,76.8412,92.5959
-94.4129,-59.6391,-27.4827
-46.3807,0.2404,49.4179
-9.7224,35.1501,-55.0200
68.0318,92.7655,68.9656
52.0336,-81.2278,-40.2538
4.1592,-36.9649,83.8469
-39.5959,-46.9116,-39.6774
87.4780,-16.9113,-2.7309
12.1065,54.3585,-46.5874
-26.0502,-13.9439,-78.2817
9.0084,66.7000,30.9426
62.1793,9.3665,86.5625
59.6745,-91.6939,-40.5155
16.1470,-27.1986,83.4426
-83.2248,31.9945,97.5657
-92.6962,-92.5362,-99.9508
8.3141,32.0739,27.0743
-82.8698,54.1398,-97.0160
99.4278,86.3289,-92.3754
97.9472,9.5005,-86.4118
-0.7511,46.1365,-59.6284
51.7587,82.3826,-32.5044
36.9467,-70.1445,48.7055
8.1953,72.8729,-9.9350
-68.5422,-29.3970,-7.1653
-58.6753,-18.3347,55.9037
-60.0761,94.9342,47.7958
80.5094,97.7735,-54.2464
-60.2275,20.8547,83.8194
87.3374,45.6830,-49.3555
71.4635,-6.3465,82.8686
2.8352,45.5317,-97.6059
93.6984,-29.9578,-25.7331
64.9621,-12.9374,12.8659
-4.8299,-43.3364,-0.7350
-48.8800,-60.9761,31.1748
-79.9407,72.8468,-39.0302
-94.9513,-2.1758,63.5546
92.3922,67.3489,87.8833
-54.8233,-70.8792,52.9862
-72.8684,15.2924,-49.8024
-16.4043,-95.5740,52.2344
-67.5166,-24.8682,33.7553
-24.0553,-79.0381,-20.7394
39.0807,43.4278,84.4189
-4.8092,72.3298,28.9104
-86.9836,-96.8433,59.1413
-6.3291,98.0683,71.4326
92.2141,-95.7280,-41.5984
97.2656,13.6790,65.2626
-2.2587,40.5570,8.7554
86.7580,-97.9091,-45.2716
-49.2700,-84.0553,-19.9819
44.4559,-30.1637,69.6179
87.7935,-68.5308,-22.3445
40.3711,-60.1279,31.2348
-28.2227,-59.4774,-0.9849
-90.1535,-1.8611,-38.8729
36.2463,55.9854,71.6856
6.8340,-74.8974,22.9852
86.7874,-54.2917,27.0333
76.0871,89.6612,-46.9953
20.9766,50.1007,-96.4406
54.9253,34.9934,2.9244
17.8382,79.3276,-61.0181
-36.6897,-65.9410,-84.5684
-3.9174,-27.1174,-89.3267
-39.0236,79.4190,99.7976
-17.2793,-79.2052,-73.3517
-7.9190,60.9430,-69.0501
99.8064,94.1605,-86.8374
-93.5609,26.8579,40.7475
-32.0110,30.8089,12.3153
-49.4521,-11.0807,-35.6094
-35.1442,-26.0084,92.2197
70.5535,-96.0988,-45.1682
0.5754,-76.8949,-9.8709
20.8347,21.4546,46.0188
68.4405,-85.2923,-83.7059
-58.8599,77.7317,-58.9607
-6.9238,-57.1546,-55.7231
-90.2344,-79.7530,78.6677
-40.5114,-88.0872,-13.6357
-82.6689,-51.7380,4.5771
-62.6155,-39.9001,8.1044
-48.0673,-23.3543,77.2830
58.2527,50.2491,-81.3588
5.8753,80.5398,-53.4747
-15.9631,89.6186,85.0848
-75.4811,80.5499,-63.8182
78.5568,-17.5086,-99.8829
-79.8043,24.6055,-59.1183
73.1427,20.2251,-11.6452
96.4401,52.9131,-95.3765
-84.9197,-32.5192,-68.4308
61.4969,84.2271,1.6138
17.1530,68.5198,-68.0199
-56.8644,98.5514,14.7426
36.4620,54.3570,32.3007
-49.9678,-26.1760,42.3554
-40.1471,38.4832,-4.1605
98.6962,58.4506,97.9069
51.0367,56.3200,32.3655
91.0510,51.5974,-57.5289
90.2934,-99.1355,-87.1480
-98.9892,18.7648,53.3095
7.2910,-21.0295,96.6990
-21.9733,49.4177,-63.6896
1.9359,12.6429,89.9024
-1.9287,48.6096,35.8582
-65.2886,-17.6705,-86.8756
20.9139,-83.6135,-18.0946
-93.8469,11.3816,23.4054
9.6217,-97.6544,29.7128
90.0237,82.7779,23.5465
-88.9968,9.3232,-59.1567
-53.6752,5.2026,2.6097
25.4303,79.8391,54.6580
-55.5882,21.3946,-87.9365
-56.9159,-86.2630,2.8696
-6.5935,-58.3023,54.1878
47.4417,-10.6326,4.8361
-86.4508,1.0663,-56.1549
92.3395,3.8927,-85.6400
-2.4314,-88.5169,44.6755
-67.9611,70.6736,14.0692
-67.8849,-39.9142,53.9870
-69.1957,81.7548,68.4735
-72.4506,-80.1886,34.6700
90.2100,-77.4659,35.1700
-85.4928,-83.6511,-49.9921
-82.2761,-39.8345,76.8922
56.3119,-4.5561,40.9527
-94.3718,-77.8617,48.7680
68.7030,93.4273,70.3456
67.1702,-49.7231,-56.3477
79.4029,-38.4081,68.2805
-88.8831,78.1647,-76.0665
71.1379,77.0050,-27.7543
90.0895,27.7933,-70.2885
-52.1115,55.1636,68.4531
-69.0768,-59.1231,88.4419
-22.3522,-35.9619,-21.7578
-22.9641,27.7996,33.6656
45.0174,46.4997,-17.9374
-8.2203,28.6835,61.9501
46.6096,-21.2408,-7.5550
-53.9872,-81.9683,36.1389
-24.0017,95.1544,0.5984
