39.5540,-30.2446,-38.9614,35.9152,-44.8596
20.1725,-9.7450,18.7137,-25.2893,1.9477
45.6652,-30.8217,-30.5209,38.3522,-38.0158
47.9528,-35.7153,-39.5916,35.9663,-35.6839
40.5695,-44.5093,-45.2237,42.6481,-36.1472
16.0473,-4.3491,15.6618,-28.6996,3.8104
42.0773,-36.6982,-43.2063,30.1157,-27.1019
25.1218,-12.8366,11.7541,-31.6815,5.9494
44.1929,-31.7349,-39.4802,40.8850,-35.5421
35.1209,-38.9591,-33.8381,43.3791,-36.3623
28.1233,-6.2763,12.5850,-26.4192,11.4414
22.8779,-9.8695,25.7785,-26.6723,5.9799
35.5524,-35.1482,-39.5030,31.5308,-39.0879
40.0637,-32.2635,-34.9751,41.6471,-35.8956
41.5953,-36.3542,-41.0298,36.7493,-34.6596
36.4475,-41.1760,-37.4256,37.0817,-38.1213
30.4433,-17.6488,13.5545,-16.3118,10.5592
48.4310,-32.9837,-37.8759,42.7692,-34.9924
23.2386,-25.4341,15.7232,-29.4638,5.6327
31.7183,-6.6968,26.1853,-31.2455,2.7201
29.8778,-10.8252,21.8251,-27.2801,6.2786
31.1546,-12.3048,18.9733,-31.6680,11.7511
46.3638,-36.7260,-40.6446,33.3142,-39.7424
34.3191,-40.5519,-39.1360,39.2340,-34.9399
41.6956,-36.0172,-30.2671,31.2728,-34.1504
30.9866,-14.1641,15.2494,-24.8417,7.7166
29.8298,-19.4607,27.5281,-38.1444,8.6487
47.0824,-35.9416,-28.6328,40.3197,-42.4161
27.4863,-11.8546,23.3988,-36.0990,-0.9213
47.4720,-38.6355,-44.8659,36.1223,-35.2972
40.1820,-41.2948,-31.6766,33.8324,-49.0998
41.6282,-34.9244,-31.2691,39.1380,-37.0825
32.2482,-10.5830,15.5544,-24.8539,7.5613
32.9493,-40.9776,-33.1156,32.9731,-35.8204
52.6631,-27.2281,-39.6301,52.2509,-48.9989
23.2916,-10.2222,15.4531,-25.4555,-1.2156
38.9339,-45.0688,-32.0505,43.0858,-28.5582
39.8317,-38.0328,-44.9963,32.7674,-35.7419
43.9516,-33.6864,-38.4511,41.7840,-39.8527
42.1754,-37.2530,-40.8295,36.8490,-37.5481
38.1205,-47.0113,-34.5094,38.3318,-36.1939
29.5038,-19.4947,18.3112,-26.4302,-1.8350
21.3739,-10.9499,23.4110,-29.7730,5.0761
25.9992,-9.7200,15.1372,-26.9552,10.0249
21.0326,-12.4508,15.3295,-24.4946,6.8141
31.4171,-34.3317,-40.4795,36.0121,-40.7602
27.8816,-23.3306,16.5675,-27.5644,-1.9087
20.7101,-9.0466,19.0651,-23.8293,8.8503
24.2419,-17.1329,11.8971,-30.3760,12.6278
41.4141,-35.4859,-36.7972,29.8862,-39.4003
43.7145,-35.6358,-45.1790,43.0638,-34.1101
37.0194,-39.1161,-48.4009,38.4842,-40.4417
25.3026,-19.0832,18.7941,-40.2477,18.3424
43.7417,-36.7411,-40.3317,34.3543,-32.1972
44.3526,-33.3961,-47.2408,37.4916,-29.2705
