4.7371,-75.8132
-18.8631,45.2820
-52.9560,-79.2212
87.3124,34.7666
56.3051,-91.0683
67.2877,66.6597
-62.0444,39.6997
-31.1819,0.5752
-9.4815,-95.3015
94.6355,-50.4373
20.2915,65.7899
-35.1581,76.3531
25.7065,6.2389
2.6278,-33.0601
51.7551,-7.8876
-54.2261,11.9113
41.9980,-86.2624
25.2443,-83.0104
94.3418,77.5933
12.8582,-29.6965
37.7012,48.6429
46.5306,70.6958
-4.1352,-3.4399
39.7890,-19.1377
43.6925,85.7745
-5.1672,-25.9899
-50.2398,-24.1357
-65.3038,48.3252
-7.3676,14.4203
48.8071,35.6782
79.9933,-42.2635
-75.3393,69.7553
-60.6002,-11.0747
15.7469,26.6412
79.8923,7.8801
89.6003,21.6278
31.9465,-38.6688
-9.5108,-6.2787
-11.3106,-57.1251
-67.1524,-16.8312
3.7329,99.6327
54.9614,65.5817
56.7829,-18.4991
98.4268,78.4714
-88.1481,25.4028
-14.1075,61.0398
-43.2088,67.2835
-78.3232,-55.5228
25.5773,2.8348
19.3280,76.1704
-48.0519,97.8068
35.9687,12.8404
-60.5935,95.9258
35.2747,-18.3946
17.8922,-31.8191
-91.4528,99.3040
35.1969,-38.7376
-94.6123,-63.2756
97.9972,-15.7972
64.6506,-42.3063
76.1526,-2.5126
-2.3440,-75.2582
-60.6864,7.4227
62.6691,-8.2298
98.5410,-7.9347
43.4215,45.0832
30.6917,-86.0881
-16.9778,25.1851
-62.6082,53.8804
-44.4847,-56.3040
-21.0889,12.2560
65.4627,-90.5669
-14.0742,13.4677
-37.1678,-32.0035
-66.3980,-48.5860
86.1666,50.9298
94.9179,55.4955
65.0397,34.2709
-56.6622,17.0664
-76.6875,-9.1924
-42.3548,-36.4334
13.4285,-5.3557
-6.4004,56.5825
71.4538,79.2123
73.8869,96.1018
-34.9124,43.0449
79.4964,-39.7812
-12.5766,-0.4103
93.3741,91.1052
94.7713,36.5581
-94.2290,-81.5058
-93.7488,42.7342
5.5188,35.4755
32.2620,-43.2507
73.3363,0.5091
14.5533,42.3080
-81.1346,31.0882
-15.5041,-58.6500
18.9565,92.8124
81.3716,-91.3694
-60.0749,43.9046
-0.0901,-13.6126
45.5238,42.2819
-52.6707,-5.1307
67.9146,-79.5435
-86.6362,-58.8481
66.2332,-97.1493
-88.0569,33.8114
-65.4847,-44.4421
56.4591,-95.3727
42.1431,-8.5939
-57.0260,59.8480
-37.2469,5.2821
39.0399,-85.5429
66.2702,85.6919
98.2242,-76.0859
-87.3203,98.6499
28.9055,37.0979
-80.5164,89.6533
82.4128,-44.0147
36.2308,-69.8692
16.1999,45.1380
9.1132,55.6904
49.5317,85.4784
-74.0727,23.2424
32.4070,-64.5158
-13.4147,97.0484
-51.5173,-10.6161
-37.1095,-59.6794
18.7836,-60.7369
-78.9428,41.5917
44.5275,-66.4548
-71.0537,54.2154
96.2156,67.4660
-43.4968,95.2093
23.3216,-12.2156
94.5229,71.1602
25.3216,-32.1556
10.7924,-64.2505
73.0573,91.4948
74.2191,53.2929
-24.2639,-93.9912
29.3631,97.6076
79.0148,36.4172
-14.6650,17.8105
44.5708,38.7169
-27.1546,52.8872
49.9694,-51.4861
-39.0146,-20.8837
25.5535,89.2188
23.6349,12.5443
-0.6441,-1.2512
47.5398,-86.9661
23.0234,-83.7499
13.5101,75.4626
94.9512,-52.7347
87.4261,43.8266
94.7826,38.3979
-93.4495,93.4869
49.8063,-55.9961
29.7756,-10.6195
-70.1100,46.1145
-77.0220,-95.1949
-72.3252,-0.8075
47.2878,-87.6129
-67.0266,83.0493
-57.9471,90.0595
24.3857,-32.5448
86.7193,14.7420
-41.5427,-68.2206
-58.9295,78.2480
-60.6861,-95.0397
73.4159,-87.6086
-14.8089,-20.0423
9.1696,-56.7555
-81.6054,21.7751
27.7328,-19.8235
-23.9318,55.5039
-39.9527,-90.3342
81.9516,-35.5247
-73.9922,-11.2277
-78.5232,-77.4665
-7.6712,-72.3496
22.2534,56.1105
9.2137,-40.5511
5.0252,-89.5416
-95.7748,50.7439
-34.2473,-56.9035
-51.5314,-34.0640
14.0397,-31.5312
40.0977,52.5880
-88.1604,19.0929
-54.1596,-13.7586
7.0372,-65.2543
86.5649,88.0213
-33.1393,-49.7316
-77.3808,-76.9179
-69.1526,61.8870
-68.1360,-51.9948
15.4795,27.3377
-1.2828,65.0854
-59.0125,-98.8039
-62.9342,-77.0918
65.3497,-41.9028
6.5713,8.3866
94.5194,-18.8972
2.9460,-14.8247
-23.2833,-70.3694
-16.1174,-60.6851
-28.5246,38.6560
-78.2030,84.6336
3.6858,-61.2974
40.9246,-32.6694
-70.2160,87.3401
-4.1817,-90.9197
-72.4499,-4.7685
-98.4556,-4.0205
-14.8663,2.1286
-20.3128,41.5102
75.8121,26.7481
87.3440,-76.5800
22.6122,8.8805
-26.0877,49.1114
60.6656,18.5334
9.0984,49.1985
75.4097,-74.3844
76.0982,60.2485
-83.2663,-35.4584
41.1482,-6.9259
-59.2556,-86.8684
93.8265,16.4324
-17.0765,38.7581
-3.7559,53.7217
66.4377,43.7558
-8.0665,80.6655
16.7417,22.9041
-98.5730,-35.4913
96.0997,-28.3038
-45.9666,-18.5802
-94.2114,20.1096
-21.5974,64.7375
41.6056,20.8640
33.2327,-91.6795
-20.3244,-52.2191
39.8318,-44.8508
-57.1584,35.5440
73.2602,75.0373
14.1549,23.9854
58.8444,-76.2258
-99.5343,26.4846
64.2636,-43.7083
-65.3987,19.4678
-97.1873,-55.2428
13.7781,-54.2766
-14.3244,19.4591
37.9620,-38.1090
65.7914,99.6554
50.1508,-95.8648
-40.8009,44.3530
-49.2837,-66.4284
-6.4455,2.5725
-78.6869,64.3797
41.6876,-6.8134
85.7849,-28.5565
-31.1050,12.1754
83.6823,34.7469
-15.6518,-77.8195
88.8130,-69.5526
-16.4861,-44.3948
13.8460,-37.3655
-71.9459,18.1891
-35.0112,25.4600
-34.6791,-56.9061
-53.3572,-70.7604
-6.1898,65.6119
-52.9920,99.3474
-67.6546,87.6624
2.7689,42.4999
-74.4036,37.3014
24.5089,-55.1794
99.7142,43.8161
-51.9854,-24.2854
-33.7113,80.8882
8.8798,-63.1430
-45.4764,-14.5134
66.2533,-40.3446
-92.9511,6.2296
5.5025,-62.4614
-39.9658,-71.4520
0.9168,-34.5242
81.0949,-19.8170
40.1152,70.5554
-22.9045,72.0263
-97.5587,34.8554
-81.9556,7.7911
-20.9349,86.8188
-95.9124,-90.5355
10.1032,50.5102
60.7640,81.0009
-24.6731,5.3804
92.2075,82.8960
7.6128,20.1052
-25.4616,-77.6455
-77.5894,-16.3385
-67.5843,97.6481
-96.9389,91.8109
-30.2649,-38.3890
-37.7518,67.5588
-93.5210,-2.1268
-89.1925,19.4446
-60.3682,93.2942
-17.1094,-18.1253
-51.0851,9.8280
59.2363,-9.6919
63.0320,-78.7395
-90.1905,87.9328
82.6685,36.4798
-28.8548,-8.1804
92.6565,-35.8996
-80.8821,54.5427
-1.9439,-91.9034
46.3013,-87.7045
-94.4558,5.7790
30.3165,90.4487
94.9897,3.1815
-6.1005,81.3156
-1.3651,57.8668
-42.9286,-75.2248
43.1853,21.4872
-58.3985,44.3118
80.9266,-27.2802
39.9375,-83.7714
30.6307,-43.6242
-83.2287,-31.3234
77.7080,54.4863
50.0957,63.6581
11.6577,-75.1414
-69.2548,14.6741
2.0137,-41.6595
-49.1518,76.6554
-70.1812,-99.0340
63.3241,-45.7342
90.2831,98.6966
-27.4720,53.0858
55.4367,32.0726
-0.8828,14.6285
15.4519,-84.4097
80.2585,-21.3071
-34.1583,32.8540
34.6071,-69.9953
