-19.9221,0.0328
-29.0143,-6.3854
-22.7897,9.7895
-20.8650,-2.5062
-21.4667,-5.5215
-21.7308,6.1537
-20.5005,7.2498
-21.0977,2.6962
-11.3742,3.1697
-19.9233,1.6286
-17.5861,9.2351
-23.3385,12.6770
-25.2453,3.1325
-23.5711,7.0170
-28.5856,3.5675
-20.9044,-4.8478
-24.8665,-0.8977
-22.2324,-1.9104
-24.0949,6.7845
-21.4665,16.7190
-18.2247,2.5903
-21.8621,-2.6347
-22.7519,3.2746
-24.9387,3.3954
-20.2339,-1.8124
-26.1475,-9.6331
-23.8436,-2.2741
-26.8930,4.7883
-33.3898,6.0764
-30.5279,2.2018
-21.2342,1.9995
-25.2327,3.2513
-28.6318,-4.3413
-27.0485,0.5887
-14.8726,-8.9936
-24.3186,-2.2794
-21.3870,0.7183
-23.7861,3.5038
-16.7206,8.0797
-27.8574,-1.3034
-23.9751,-1.9527
-25.1620,1.8282
-20.3055,-4.3385
-22.2499,-5.6328
-26.8777,3.6499
-11.1172,7.0644
-20.4343,-0.7930
-19.9554,13.3758
-23.2674,-4.7486
-28.2014,-2.9977
-28.0139,2.6358
-16.0526,8.0576
-22.8945,2.1009
-24.3523,5.8102
-25.7271,-5.8603
-17.7850,4.7251
-18.5559,-5.2922
-19.2424,1.9695
-23.1007,2.5258
-20.8285,2.8118
-23.9797,9.8534
-31.1211,1.2591
-23.3364,0.4093
-28.6226,1.6260
-4.5646,-1.1502
-18.1071,8.7122
-24.7992,6.9378
-26.0383,-0.0773
-22.9422,3.1039
-32.8047,-1.6947
-17.7011,1.1690
-23.6368,3.7034
-24.5696,1.1510
-21.7542,-7.6022
-30.1199,1.2126
-23.0841,-0.2545
-23.0581,6.4393
-24.7683,-6.1261
-29.8768,-6.0217
-24.9595,-5.6040
-17.3575,-0.4762
-15.8296,-0.1489
-26.1617,-1.5212
-24.1515,2.7369
-23.7665,7.9186
-17.0149,-7.3102
-16.4182,-6.9532
-24.5902,4.0506
-12.0484,0.3966
-23.1093,0.0145
-18.1306,6.5938
-29.1102,-4.0655
-22.9079,5.2455
-19.5322,8.1228
-33.3856,1.6072
-20.9438,-6.9005
-21.0085,9.2745
-19.9922,8.5128
-16.7416,-1.7427
